branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,11092,11285,1.02,1.88,,22,11,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 35 PKT,1c,2017,2017
,,9056,9166,1.01,1.52,,22,8,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 36 PKT,1c,2017,2017
,,9028,9147,1.01,1.52,,23,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 37 PKT,1c,2017,2017
,,8398,8531,1.02,1.42,,23,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 38 PKT,1c,2017,2017
,,8147,8256,1.01,1.37,,24,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 39 PKT,1c,2017,2017
,,7192,7264,1.01,1.21,,23,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 40 PKT,1c,2017,2017
,,5554,5621,1.01,0.93,,24,8,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 41 PKT,1c,2017,2017
,,6096,6175,1.01,1.03,,25,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 42 PKT,1c,2017,2017
,,5196,5244,1.01,0.87,,24,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 43 PKT,1c,2017,2017
,,3778,3810,1.01,0.63,,24,15,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 44 PKT,1c,2017,2017
,,3930,3970,1.01,0.66,,25,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 45 PKT,1c,2017,2017
,,3278,3305,1.01,0.55,,25,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 46 PKT,1c,2017,2017
,,2518,2548,1.01,0.42,,25,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 47 PKT,1c,2017,2017
,,2150,2168,1.01,0.36,,26,22,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 48 PKT,1c,2017,2017
,,1635,1654,1.01,0.28,,26,14,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 49 PKT,1c,2017,2017
,,1366,1373,1.01,0.23,,27,25,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 50 PKT,1c,2017,2017
,,1035,1038,1.0,0.17,,25,18,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 51 PKT,1c,2017,2017
,,682,686,1.01,0.11,,27,2,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 52 PKT,1c,2017,2017
,,513,515,1.0,0.09,,28,8,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 53 PKT,1c,2017,2017
,,344,344,1.0,0.06,,26,18,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 54 PKT,1c,2017,2017
,,253,254,1.0,0.04,,22,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 55 PKT,1c,2017,2017
,,182,182,1.0,0.03,,23,23,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 56 PKT,1c,2017,2017
,,112,112,1.0,0.02,,27,13,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 57 PKT,1c,2017,2017
,,91,91,1.0,0.02,,30,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 58 PKT,1c,2017,2017
,,42,42,1.0,0.01,,22,11,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 59 PKT,1c,2017,2017
,,28,28,1.0,0.0,,16,19,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 60 PKT,1c,2017,2017
,,22,22,1.0,0.0,,21,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 61 PKT,1c,2017,2017
,,10,10,1.0,0.0,,25,0,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 62 PKT,1c,2017,2017
,,6,6,1.0,0.0,,21,6,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 63 PKT,1c,2017,2017
,,11,11,1.0,0.0,,26,0,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 64 PKT,1c,2017,2017
,,9,9,1.0,0.0,,7,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 65 PKT,1c,2017,2017
,,5,5,1.0,0.0,,10,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 67 PKT,1c,2017,2017
,,214,215,1.0,0.04,,15,5,,,,,LECZENIE W OAIIT DLA DZIECI - OCENA WG SKALI TISS-28 DLA DZIECI - 16 PKT,1c,2017,2017
,,334,340,1.02,0.06,,16,4,,,,,LECZENIE W OAIIT DLA DZIECI - OCENA WG SKALI TISS-28 DLA DZIECI - 17 PKT,1c,2017,2017
,,398,401,1.01,0.07,,15,3,,,,,LECZENIE W OAIIT DLA DZIECI - OCENA WG SKALI TISS-28 DLA DZIECI - 18 PKT,1c,2017,2017
,,1341,1360,1.01,0.23,,16,11,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 19 PKT,1c,2017,2017
,,1654,1680,1.02,0.28,,22,11,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 20 PKT,1c,2017,2017
,,1640,1674,1.02,0.28,,24,10,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 21 PKT,1c,2017,2017
,,2127,2171,1.02,0.36,,23,8,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 22 PKT,1c,2017,2017
,,2789,2828,1.01,0.47,,25,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 23 PKT,1c,2017,2017
,,2746,2802,1.02,0.47,,26,10,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 24 PKT,1c,2017,2017
,,3632,3721,1.02,0.62,,22,8,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 25 PKT,1c,2017,2017
,,4115,4185,1.02,0.7,,26,8,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 26 PKT,1c,2017,2017
,,3908,4011,1.03,0.67,,25,12,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 27 PKT,1c,2017,2017
,,5201,5287,1.02,0.88,,26,9,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 28 PKT,1c,2017,2017
,,6040,6146,1.02,1.02,,24,8,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 29 PKT,1c,2017,2017
,,4599,4685,1.02,0.78,,25,10,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 30 PKT,1c,2017,2017
,,6427,6519,1.01,1.08,,27,12,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 31 PKT,1c,2017,2017
,,7595,7724,1.02,1.28,,24,11,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 32 PKT,1c,2017,2017
,,5298,5361,1.01,0.89,,24,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 33 PKT,1c,2017,2017
,,6571,6657,1.01,1.11,,28,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 34 PKT,1c,2017,2017
,,7513,7619,1.01,1.27,,24,12,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 35 PKT,1c,2017,2017
,,6108,6164,1.01,1.03,,24,11,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 36 PKT,1c,2017,2017
,,6036,6098,1.01,1.01,,27,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 37 PKT,1c,2017,2017
,,5848,5900,1.01,0.98,,26,11,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 38 PKT,1c,2017,2017
,,5630,5670,1.01,0.94,,26,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 39 PKT,1c,2017,2017
,,5090,5138,1.01,0.85,,25,15,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 40 PKT,1c,2017,2017
,,3864,3881,1.0,0.65,,26,15,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 41 PKT,1c,2017,2017
,,4326,4360,1.01,0.73,,26,13,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 42 PKT,1c,2017,2017
,,3833,3852,1.0,0.64,,26,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 43 PKT,1c,2017,2017
,,2714,2724,1.0,0.45,,25,13,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 44 PKT,1c,2017,2017
,,2754,2773,1.01,0.46,,26,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 45 PKT,1c,2017,2017
,,2254,2267,1.01,0.38,,28,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 46 PKT,1c,2017,2017
,,1861,1866,1.0,0.31,,26,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 47 PKT,1c,2017,2017
,,1519,1525,1.0,0.25,,29,9,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 48 PKT,1c,2017,2017
,,1125,1128,1.0,0.19,,28,20,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 49 PKT,1c,2017,2017
,,989,990,1.0,0.16,,28,17,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 50 PKT,1c,2017,2017
,,796,801,1.01,0.13,,26,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 51 PKT,1c,2017,2017
,,545,545,1.0,0.09,,27,2,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 52 PKT,1c,2017,2017
,,428,428,1.0,0.07,,28,19,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 53 PKT,1c,2017,2017
,,305,305,1.0,0.05,,28,2,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 54 PKT,1c,2017,2017
,,218,218,1.0,0.04,,26,2,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 55 PKT,1c,2017,2017
,,157,158,1.01,0.03,,24,2,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 56 PKT,1c,2017,2017
,,96,96,1.0,0.02,,28,2,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 57 PKT,1c,2017,2017
,,77,77,1.0,0.01,,25,1,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 58 PKT,1c,2017,2017
,,54,54,1.0,0.01,,27,23,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 59 PKT,1c,2017,2017
,,25,25,1.0,0.0,,21,1,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 60 PKT,1c,2017,2017
,,26,26,1.0,0.0,,28,14,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 61 PKT,1c,2017,2017
,,20,20,1.0,0.0,,23,6,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 62 PKT,1c,2017,2017
,,11,11,1.0,0.0,,7,1,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 63 PKT,1c,2017,2017
,,8,8,1.0,0.0,,16,0,,,,,LECZENIE W OAIIT DLA DZIECI/ OAIIT DLA DOROSŁYCH II POZIOMU - OCENA WG SKALI TISS-28 ALBO TISS-28 DLA DZIECI - 64 PKT,1c,2017,2017
,,2347,2451,1.04,0.41,,29,7,,,,,LECZENIE ZDARZEŃ NIEPOŻĄDANYCH PO TELERADIOTERAPII-3 STOPIEŃ,1c,2017,2017
,,140,144,1.03,0.02,,23,42,,,,,LECZENIE ZDARZEŃ NIEPOŻĄDANYCH PO TELERADIOTERAPII-4 STOPIEŃ,1c,2017,2017
,,11924,11998,1.01,2.0,,5,4,,,,,LECZENIE ŚWIEŻEGO ZAWAŁU SERCA Z ZASTOSOWANIEM ANTAGONISTY RECEPTORA DLA GLIKOPROTEINY IIB/IIIA U CHOREGO PODDANEGO ANGIOPLASTYCE WIEŃCOWEJ,1c,2017,2017
,,7,7,1.0,0.0,,20,20,,,,,NIETYPOWE ODPROWADZENIE MOCZU U PACJENTÓW Z PRZESZCZEPIENIEM NERKI,1c,2017,2017
,,159,159,1.0,0.03,,23,15,,,,,OPARZENIE DRÓG ODDECHOWYCH,1c,2017,2017
,,188,189,1.01,0.03,,2,2,,,,,OPIEKA PSYCHOLOGICZNA,1c,2017,2017
,,1492,1520,1.02,0.25,,5,4,,,,,OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚĆ KRĄŻENIA - LECZENIE W OINK,1c,2017,2017
,,63,64,1.02,0.01,,52,60,,,,,OTWARCIE JAMY OTRZEWNOWEJ W OSTRYM ZAPALENIU TRZUSTKI - RELAPAROTOMIA,1c,2017,2017
,,27796,28163,1.01,4.68,,7,2,,,,,PLAN LECZENIA ONKOLOGICZNEGO,1c,2017,2017
,,879,1005,1.14,0.17,,18,13,,,,,PLAZMAFEREZA LECZNICZA,1c,2017,2017
,,30,48,1.6,0.01,,1,0,,,,,POBRANIE I PRZETOCZENIE LIMFOCYTÓW DAWCY (DLI),1c,2017,2017
,,4772,4856,1.02,0.81,,4,0,,,,,PODSTAWOWE BADANIE GENETYCZNE W CHOROBACH NOWOTWOROWYCH,1c,2017,2017
,,3558,3737,1.05,0.62,,7,0,,,,,PRODUKT LECZNICZY NIE ZAWARTY W KOSZTACH ŚWIADCZENIA,1c,2017,2017
,,10,17,1.7,0.0,,3,0,,,,,PRODUKT LECZNICZY W RAMACH RATUNKOWEGO DOSTĘPU DO TECHNOLOGII LEKOWEJ,1c,2017,2017
,,615,615,1.0,0.1,,16,16,,,,,PRZECIWCIAŁA MONOKLONALNE LUB POLIKLONALNE W PRZESZCZEPIENIU NERKI U PACJENTA WYSOKO IMMUNIZOWANEGO,1c,2017,2017
,,23406,23407,1.0,3.89,,8,7,,,,,PRZEDŁUŻONA HOSPITALIZACJA MATKI KARMIĄCEJ PIERSIĄ Z POWODU STANU ZDROWIA DZIECKA - OD 5 DOBY OD PORODU,1c,2017,2017
,,337,341,1.01,0.06,,9,5,,,,,PRZESZCZEPY KOSTNE ALLOGENICZNE STERYLIZOWANE RADIACYJNIE,1c,2017,2017
,,139,411,2.96,0.07,,0,0,,,,,PRZETOCZENIE IMMUNOGLOBULINY ANTY HBS,1c,2017,2017
,,20,20,1.0,0.0,,30,0,,,,,PRZETOCZENIE KONCENTRATU GRANULOCYTARNEGO Z AFEREZY,1c,2017,2017
,,1904,3123,1.64,0.52,,13,0,,,,,PRZETOCZENIE KONCENTRATU KOMÓREK PŁYTKOWYCH Z AFEREZY PO REDUKCJI BIOLOGICZNYCH CZYNNIKÓW CHOROBOTWÓRCZYCH,1c,2017,2017
,,204361,253115,1.24,42.1,,8,7,,,,,PRZETOCZENIE KONCENTRATU KRWINEK CZERWONYCH,1c,2017,2017
,,656,706,1.08,0.12,,8,4,,,,,PRZETOCZENIE KONCENTRATU KRWINEK CZERWONYCH Z AFEREZY,1c,2017,2017
,,6047,7387,1.22,1.23,,9,2,,,,,PRZETOCZENIE KONCENTRATU KRWINEK PŁYTKOWYCH Z KRWI PEŁNEJ,1c,2017,2017
,,6414,9700,1.51,1.61,,14,0,,,,,PRZETOCZENIE KONCENTRATU/UBOGOLEUKOCYTARNEGO KONCENTRATU KRWINEK PŁYTKOWYCH Z AFEREZY,1c,2017,2017
,,840,892,1.06,0.15,,16,3,,,,,PRZETOCZENIE KRIOPRECYPITATU,1c,2017,2017
,,987,1078,1.09,0.18,,15,0,,,,,PRZETOCZENIE KRIOPRECYPITATU PO KARENCJI,1c,2017,2017
,,16136,28129,1.74,4.68,,9,0,,,,,PRZETOCZENIE NAPROMIENIANEGO I FILTROWANEGO KKCZ,1c,2017,2017
,,6849,11384,1.66,1.89,,11,0,,,,,PRZETOCZENIE NAPROMIENIANEGO I FILTROWANEGO KONCENTRATU KRWINEK PŁYTKOWYCH,1c,2017,2017
,,1103,1339,1.21,0.22,,7,0,,,,,PRZETOCZENIE NAPROMIENIANEGO KONCENTRATU KRWINEK CZERWONYCH,1c,2017,2017
,,31975,33578,1.05,5.58,,10,7,,,,,PRZETOCZENIE OSOCZA,1c,2017,2017
,,28849,30177,1.05,5.02,,11,7,,,,,PRZETOCZENIE OSOCZA PO KARENCJI,1c,2017,2017
,,4703,4995,1.06,0.83,,12,8,,,,,PRZETOCZENIE OSOCZA PO REDUKCJI BIOLOGICZNYCH CZYNNIKÓW CHOROBOTWÓRCZYCH,1c,2017,2017
,,33557,43080,1.28,7.17,,8,3,,,,,PRZETOCZENIE UBOGOLEUKOCYTARNEGO  KONCENTRATU KRWINEK CZERWONYCH,1c,2017,2017
,,4825,6218,1.29,1.03,,10,2,,,,,PRZETOCZENIE UBOGOLEUKOCYTARNEGO  KONCENTRATU KRWINEK PŁYTKOWYCH Z KRWI PEŁNEJ,1c,2017,2017
,,9,9,1.0,0.0,,104,59,,,,,TERAPIA WEWNĄTRZMACICZNA - 1 KATEGORIA,1c,2017,2017
,,710,720,1.01,0.12,,6,5,,,,,USUNIĘCIE PRZEZŻYLNE ELEKTROD,1c,2017,2017
,,191,192,1.01,0.03,,13,3,,,,,USUNIĘCIE PRZEZŻYLNE ELEKTROD W PRZYPADKU POWIKŁAŃ,1c,2017,2017
,,645,648,1.0,0.11,,8,0,,,,,WSPOMAGANIE KRĄŻENIA PRZY  UŻYCIU BALONU,1c,2017,2017
,,171,171,1.0,0.03,,13,0,,,,,WSPOMAGANIE SERCA  LUB PŁUC - ECMO,1c,2017,2017
,,204,204,1.0,0.03,,8,7,,,,,WSPOMAGANIE SERCA U DOROSŁYCH - BIOPOMPA,1c,2017,2017
,,2846,2893,1.02,0.48,,7,6,,,,,WYRÓB MEDYCZNY NIE ZAWARTY W KOSZTACH ŚWIADCZENIA,1c,2017,2017
,,1483,1621,1.09,0.27,,14,10,,,,,"WYTWORZENIE STAŁEGO DOSTĘPU NACZYNIOWEGO Z UŻYCIEM CEWNIKA TYPU BROVIAC, HICKMAN LUB GROSHONG",1c,2017,2017
,,874,1009,1.15,0.17,,16,8,,,,,WYTWORZENIE STAŁEGO DOSTĘPU NACZYNIOWEGO Z WYTWORZENIEM TUNELU PODSKÓRNEGO PRZEZNACZONEGO DO UŻYTKU DŁUGOTERMINOWEGO,1c,2017,2017
,,1126,1135,1.01,0.19,,8,0,,,,,ZAAWANSOWANE BADANIE GENETYCZNE W CHOROBACH NOWOTWOROWYCH,1c,2017,2017
,,39256,46317,1.18,7.7,,2,2,,,,,ZNIECZULENIE OGÓLNE LUB DOŻYLNE U DZIECKA,1c,2017,2017
,,1525,1540,1.01,0.26,,6,0,,,,,ZŁOŻONE BADANIE GENETYCZNE W CHOROBACH NOWOTWOROWYCH,1c,2017,2017
,,20323,23006,1.13,3.83,,15,4,,,,,ŻYWIENIE DOJELITOWE,1c,2017,2017
,,674,754,1.12,0.13,,18,7,,,,,ŻYWIENIE DOJELITOWE MLEKIEM MODYFIKOWANYM,1c,2017,2017
,,891,995,1.12,0.17,,23,14,,,,,ŻYWIENIE DOJELITOWE MLEKIEM Z BANKU MLEKA KOBIECEGO LUB ODCIĄGNIĘTYM MLEKIEM MATKI,1c,2017,2017
,,5737,6238,1.09,1.04,,20,14,,,,,ŻYWIENIE POZAJELITOWE IMMUNOMODULUJĄCE,1c,2017,2017
,,246,248,1.01,0.89,,5,3,,,,,BRACHYTERAPIA GUZA WEWNĄTRZGAŁKOWEGO 106 RU,1d,2017,2017
,,152,152,1.0,0.55,,4,4,,,,,BRACHYTERAPIA GUZA WEWNĄTRZGAŁKOWEGO 125 I,1d,2017,2017
,,2817,3940,1.4,14.15,,2,2,,,,,BRACHYTERAPIA Z PLANOWANIEM 3D,1d,2017,2017
,,93,93,1.0,0.33,,2,2,,,,,BRACHYTERAPIA Z PLANOWANIEM 3D ZE WSZCZEPIENIEM STAŁYCH ŹRÓDEŁ IZOTOPOWYCH,1d,2017,2017
,,445,462,1.04,1.66,,2,2,,,,,BRACHYTERAPIA Z PLANOWANIEM STANDARDOWYM,1d,2017,2017
,,4,6,1.5,0.02,,4,4,,,,,LECZENIE JODEM RADIOAKTYWNYM RAKA TARCZYCY DAWKAMI POWYŻEJ 1000 MBQ (PODANIE 131 I META-JODO-BENZYL-GUANIDYNY),1d,2017,2017
,,2533,2676,1.06,9.61,,3,3,,,,,LECZENIE JODEM RADIOAKTYWNYM RAKA TARCZYCY DAWKAMI POWYŻEJ 1000 MBQ (PODANIE 131 I),1d,2017,2017
,,1357,1369,1.01,4.92,,4,4,,,,,"LECZENIE JODEM RADIOAKTYWNYM RAKA TARCZYCY DAWKAMI POWYŻEJ 1000 MBQ, BADANIE KWALIFIKACYJNE",1d,2017,2017
,,6,6,1.0,0.02,,0,0,,,,,LECZENIE PRZECIWBÓLOWE RADIOIZOTOPAMI ZMIAN PRZERZUTOWACH DO KOŚCI 89 SR,1d,2017,2017
,,15,21,1.4,0.08,,7,7,,,,,LECZENIE RADIOIZOTOPOWE INNYCH SCHORZEŃ ONKOLOGICZNYCH Z ZASTOSOWANIEM 131 I - META-JODO-BENZYL-GUANIDYNY,1d,2017,2017
,,62,132,2.13,0.47,,3,3,,,,,LECZENIE ZNAKOWANYMI RADIOIZOTOPOWO ANALOGAMI SOMATOSTATYNY NIEOPERACYJNYCH GUZÓW NEUROENDOKRYLNYCH - DOTATATE ZNAKOWANE LU 177 7400 MBQ,1d,2017,2017
,,50,109,2.18,0.39,,3,3,,,,,LECZENIE ZNAKOWANYMI RADIOIZOTOPOWO ANALOGAMI SOMATOSTATYNY NIEOPERACYJNYCH GUZÓW NEUROENDOKRYLNYCH - DOTATATE ZNAKOWANE Y90 I LU177 - 1850/1850 MBQ,1d,2017,2017
